step,o_index,x,y,z
3570.0,349.0,8.87556091,8.96711062,-0.47826203
3571.0,349.0,8.866390710000001,8.92196427,-0.40602107
3572.0,349.0,8.89381537,8.879639439999998,-0.3128586
3573.0,349.0,8.963434320000001,8.83901405,-0.2259275
3574.0,349.0,9.03978892,8.80868044,-0.16260969
3575.0,349.0,9.07785432,8.80267689,-0.12823874
3576.0,349.0,9.07284499,8.80432705,-0.12741869
3577.0,349.0,9.05447118,8.80360293,-0.14037065
3578.0,349.0,9.05467843,8.80426047,-0.14367539
3579.0,349.0,9.0824265,8.79927834,-0.12043947
3580.0,349.0,9.12526639,8.768723399999999,-0.08164848
3581.0,349.0,9.165809920000001,8.69986054,-0.0337002
3582.0,349.0,9.20414178,8.620553009999998,-0.00155954
3583.0,349.0,9.24405493,8.565737169999998,0.02039566
3584.0,349.0,9.25905666,8.57521612,0.02705704
3585.0,349.0,9.23914009,8.6139297,0.01440353
3586.0,349.0,9.189053220000002,8.64871537,-0.00674485
3587.0,349.0,9.144672230000001,8.68561197,-0.00856845
3588.0,349.0,9.12399864,8.71582018,0.02475177
3589.0,349.0,9.11558703,8.70586088,0.08126173
3590.0,349.0,9.102439310000001,8.654817779999998,0.14479798
3591.0,349.0,9.10237655,8.613744089999999,0.1960975
3592.0,349.0,9.1239241,8.63008528,0.23472741
3593.0,349.0,9.15023915,8.688393479999998,0.23672364
3594.0,349.0,9.16362316,8.7506107,0.21039285
3595.0,349.0,9.15574913,8.81076148,0.15801148
3596.0,349.0,9.139301230000001,8.86322257,0.10428857
3597.0,349.0,9.122816570000001,8.890413679999998,0.03256869
3598.0,349.0,9.11864614,8.8970801,-0.04276701
3599.0,349.0,9.107713,8.89266619,-0.09301877
3600.0,349.0,9.091709080000001,8.86719151,-0.12811403
3601.0,349.0,9.05547352,8.82348395,-0.1430192
3602.0,349.0,8.997987850000001,8.78097802,-0.14106295
3603.0,349.0,8.94772208,8.76083692,-0.13896334
3604.0,349.0,8.90778766,8.75177003,-0.13766752
3605.0,349.0,8.87264578,8.73039347,-0.13219687
3606.0,349.0,8.8275887,8.66279715,-0.13631809
3607.0,349.0,8.798243970000001,8.56405698,-0.12742642
3608.0,349.0,8.78769226,8.46924101,-0.11622581
3609.0,349.0,8.78271775,8.391127099999999,-0.12691442
3610.0,349.0,8.765799000000001,8.32421133,-0.17108423
3611.0,349.0,8.72318944,8.26840489,-0.24272041
3612.0,349.0,8.67934582,8.220985509999998,-0.32010593
3613.0,349.0,8.63970473,8.175640079999999,-0.37259983
3614.0,349.0,8.6100384,8.1595994,-0.41105436
3615.0,349.0,8.56438266,8.171969859999999,-0.45619146
3616.0,349.0,8.488895670000002,8.18400501,-0.49399402
3617.0,349.0,8.401630910000002,8.1793339,-0.52197016
3618.0,349.0,8.37100341,8.13740357,-0.55457432
3619.0,349.0,8.409471360000001,8.090661829999998,-0.61344103
3620.0,349.0,8.45978464,8.06863848,-0.68701113
3621.0,349.0,8.47936906,8.065511,-0.73073021
3622.0,349.0,8.47578024,8.07204552,-0.75653499
3623.0,349.0,8.49607628,8.062197529999999,-0.78834148
3624.0,349.0,8.541282559999999,8.03641249,-0.81397979
3625.0,349.0,8.59733428,7.997610719999999,-0.8149153
3626.0,349.0,8.64440512,7.958563539999999,-0.78951297
3627.0,349.0,8.68895525,7.923399509999999,-0.77270417
3628.0,349.0,8.72244146,7.88868922,-0.77747372
3629.0,349.0,8.75857739,7.85996209,-0.77433691
3630.0,349.0,8.8090346,7.85065236,-0.76504741
3631.0,349.0,8.86663565,7.846634839999999,-0.77033134
3632.0,349.0,8.9185824,7.8334788699999995,-0.82157292
3633.0,349.0,8.97348756,7.824514209999999,-0.88241112
3634.0,349.0,9.0494705,7.8270021,-0.93627808
3635.0,349.0,9.138854550000001,7.825953999999999,-1.00372209
3636.0,349.0,9.22238237,7.816463369999999,-1.07997734
3637.0,349.0,9.29125385,7.824092919999999,-1.14982804
3638.0,349.0,9.328609360000002,7.832869359999999,-1.1837881
3639.0,349.0,9.33206998,7.83047151,-1.19412063
3640.0,349.0,9.33132703,7.807535329999999,-1.18431187
3641.0,349.0,9.37088759,7.794339229999999,-1.15919165
3642.0,349.0,9.45093958,7.800196779999999,-1.11339515
3643.0,349.0,9.54972178,7.80249162,-1.07400878
3644.0,349.0,9.64281843,7.7789544799999994,-1.05453027
3645.0,349.0,9.71593303,7.752264339999999,-1.07008524
3646.0,349.0,9.773888209999999,7.766248259999999,-1.1216191
3647.0,349.0,9.81042161,7.817146439999999,-1.19598241
3648.0,349.0,9.825892410000002,7.865319219999999,-1.27295227
3649.0,349.0,9.82444554,7.900526849999999,-1.32356118
3650.0,349.0,9.82244739,7.94672429,-1.34226644
3651.0,349.0,9.82622365,7.98543647,-1.3279882
3652.0,349.0,9.85520795,8.00366908,-1.29267788
3653.0,349.0,9.92245171,7.9964773199999994,-1.25543257
3654.0,349.0,10.01211069,7.97457693,-1.21671473
3655.0,349.0,10.10217999,7.952881089999999,-1.18020141
3656.0,349.0,10.1939013,7.94852961,-1.14149676
3657.0,349.0,10.29561528,7.9458745099999994,-1.08017387
3658.0,349.0,10.39520345,7.936461029999999,-0.98722038
3659.0,349.0,10.48960306,7.91381351,-0.88840917
3660.0,349.0,10.58116135,7.89506178,-0.81408599
3661.0,349.0,10.67478396,7.883495439999999,-0.78217249
3662.0,349.0,10.7423075,7.860688219999999,-0.74297473
3663.0,349.0,10.75762975,7.816743219999999,-0.67056003
3664.0,349.0,10.746225840000001,7.772902149999999,-0.595486
3665.0,349.0,10.76544988,7.747237169999999,-0.55305869
3666.0,349.0,10.80252413,7.74250249,-0.55260902
3667.0,349.0,10.81709806,7.7564923,-0.5595351
3668.0,349.0,10.801505630000001,7.740668299999999,-0.56462465
3669.0,349.0,10.75655051,7.70787483,-0.55230437
3670.0,349.0,10.700551180000001,7.701049869999999,-0.53899018
3671.0,349.0,10.65541008,7.68871904,-0.53976933
3672.0,349.0,10.61337696,7.6421306,-0.58119275
3673.0,349.0,10.57409941,7.581077389999999,-0.63293514
3674.0,349.0,10.541311270000001,7.55566073,-0.66915485
3675.0,349.0,10.527625950000001,7.57604045,-0.69185074
3676.0,349.0,10.51287662,7.604245219999999,-0.71815047
3677.0,349.0,10.491564230000002,7.59677302,-0.73110935
3678.0,349.0,10.46804743,7.572560889999999,-0.72723693
3679.0,349.0,10.463693800000001,7.56209989,-0.68183251
3680.0,349.0,10.47207281,7.576599959999999,-0.61843638
3681.0,349.0,10.4539622,7.5888414,-0.59079877
3682.0,349.0,10.399092580000001,7.56461226,-0.57108413
3683.0,349.0,10.328760590000002,7.527578739999999,-0.55872249
3684.0,349.0,10.261929210000002,7.49531308,-0.55434511
3685.0,349.0,10.211697310000002,7.45825114,-0.57530696
3686.0,349.0,10.16541814,7.4311386399999995,-0.63478233
3687.0,349.0,10.121820020000001,7.41201963,-0.69990266
3688.0,349.0,10.07925092,7.389321409999999,-0.73795893
3689.0,349.0,10.02065587,7.344378369999999,-0.76190905
3690.0,349.0,9.92803033,7.315732959999999,-0.76692882
3691.0,349.0,9.82874048,7.3103272399999994,-0.7466563
3692.0,349.0,9.72249053,7.310770509999999,-0.69438717
3693.0,349.0,9.612966870000001,7.300089539999999,-0.64132354
3694.0,349.0,9.52150571,7.2887130099999995,-0.60320375
3695.0,349.0,9.445303240000001,7.279337569999999,-0.58236517
3696.0,349.0,9.37841868,7.270911269999999,-0.57603326
3697.0,349.0,9.33040999,7.26549951,-0.57677856
3698.0,349.0,9.3099614,7.26569286,-0.55658274
3699.0,349.0,9.29297339,7.30688948,-0.51552998
3700.0,349.0,9.274727760000001,7.36370058,-0.46920172
3701.0,349.0,9.2500569,7.39653551,-0.45260321
3702.0,349.0,9.21747751,7.397048839999999,-0.45605431
3703.0,349.0,9.17116626,7.42771958,-0.44678889
3704.0,349.0,9.11865876,7.479040349999999,-0.42692624
3705.0,349.0,9.074919210000001,7.510596929999999,-0.38803617
3706.0,349.0,9.05783038,7.50151526,-0.35307098
3707.0,349.0,9.06642049,7.46948309,-0.32738728
3708.0,349.0,9.051961250000002,7.443789099999999,-0.31319151
3709.0,349.0,8.984108800000001,7.426389609999999,-0.31160976
3710.0,349.0,8.88836251,7.40349379,-0.33245951
3711.0,349.0,8.794312640000001,7.3619463199999995,-0.36895414
3712.0,349.0,8.69755958,7.30085585,-0.41436821
3713.0,349.0,8.62035056,7.222266459999999,-0.4444389
3714.0,349.0,8.60873676,7.142940199999999,-0.41868616
3715.0,349.0,8.65516366,7.09506403,-0.33543159
3716.0,349.0,8.68593667,7.093603969999999,-0.24426568
3717.0,349.0,8.64492184,7.13582426,-0.21215316
3718.0,349.0,8.56439345,7.186629089999999,-0.23432922
3719.0,349.0,8.50805346,7.193486549999999,-0.2531633
3720.0,349.0,8.47611666,7.18570234,-0.24325149
3721.0,349.0,8.463675760000001,7.17569539,-0.25156075
3722.0,349.0,8.45788837,7.14059318,-0.29025158
3723.0,349.0,8.48347775,7.09476484,-0.31982515
3724.0,349.0,8.55196079,7.076529719999999,-0.30770078
3725.0,349.0,8.61905572,7.07134853,-0.2810218
3726.0,349.0,8.63495833,7.08670481,-0.29945612
3727.0,349.0,8.59636797,7.11576236,-0.3566256
3728.0,349.0,8.5870577,7.15601197,-0.41674432
3729.0,349.0,8.63515561,7.21776899,-0.44841741
3730.0,349.0,8.71120495,7.27996591,-0.47736418
3731.0,349.0,8.78751407,7.295059469999999,-0.49196631
3732.0,349.0,8.84413692,7.27113431,-0.50391256
3733.0,349.0,8.87394779,7.26902258,-0.51689939
3734.0,349.0,8.86622183,7.31815373,-0.49805252
3735.0,349.0,8.85070488,7.39307806,-0.4513731
3736.0,349.0,8.84717079,7.467185659999999,-0.41836756
3737.0,349.0,8.870647170000002,7.5426113699999995,-0.40969448
3738.0,349.0,8.912713230000001,7.61312432,-0.40180456
3739.0,349.0,8.96409126,7.660620789999999,-0.38209024
3740.0,349.0,9.03442037,7.686593749999999,-0.37429819
3741.0,349.0,9.09731552,7.710279399999999,-0.39355535
3742.0,352.0,10.59042022,7.185240699999998,1.54234871
3743.0,352.0,10.644370200000001,7.231334399999998,1.59715241
3744.0,352.0,10.69204097,7.2564311199999985,1.63995921
3745.0,352.0,10.72711524,7.248731079999999,1.67750276
3746.0,352.0,10.713295070000001,7.22110623,1.70401874
3747.0,352.0,10.69840149,7.180421859999999,1.71870146
3748.0,352.0,10.72330328,7.11299502,1.74514618
3749.0,352.0,10.76792383,7.0455398099999975,1.7542749
3750.0,352.0,10.81089494,6.99496074,1.71588388
3751.0,352.0,10.84168553,6.9732016199999975,1.67635618
3752.0,352.0,10.88479015,6.973667469999999,1.66693138
3753.0,352.0,10.94654287,6.977059619999999,1.66146829
3754.0,352.0,11.00987511,6.988032519999997,1.63557965
3755.0,352.0,11.03794727,6.998548289999999,1.5983736
3756.0,352.0,11.03335315,6.99931634,1.56669865
3757.0,352.0,11.012634330000001,6.983055359999998,1.53460129
3758.0,352.0,10.985088600000001,6.971663589999999,1.47259158
3759.0,352.0,10.96130522,6.965406290000001,1.38515467
3760.0,352.0,10.9614782,6.954670909999997,1.30790135
3761.0,352.0,10.979318450000001,6.920743309999999,1.25311537
3762.0,352.0,10.99640638,6.877874649999999,1.21851488
3763.0,352.0,11.016314520000002,6.83974177,1.19788688
3764.0,352.0,11.048480730000001,6.82380852,1.17999653
3765.0,352.0,11.09429987,6.835906729999998,1.16131371
3766.0,352.0,11.12508342,6.84910958,1.1657573
3767.0,352.0,11.13267036,6.8439146799999975,1.18981685
3768.0,352.0,11.14299362,6.810846859999998,1.2325742
3769.0,352.0,11.157613770000001,6.78557794,1.28593451
3770.0,352.0,11.16146573,6.79381678,1.33223807
3771.0,352.0,11.16422114,6.810421269999999,1.36035174
3772.0,352.0,11.16383603,6.803755379999998,1.36892291
3773.0,352.0,11.162917,6.8056082700000005,1.3354725
3774.0,352.0,11.16333442,6.82156968,1.27959133
3775.0,352.0,11.17317553,6.839376179999999,1.22935732
3776.0,352.0,11.195107310000001,6.840797029999997,1.18628412
3777.0,352.0,11.236673920000001,6.832841259999999,1.13357285
3778.0,352.0,11.292893540000001,6.81071232,1.0686514
3779.0,352.0,11.33102899,6.76077999,1.01431052
3780.0,352.0,11.32371865,6.694964989999999,0.98136006
3781.0,352.0,11.26604281,6.637396939999999,0.95215645
3782.0,352.0,11.19077302,6.604785489999998,0.89776468
3783.0,352.0,11.114012370000001,6.58204817,0.8349542
3784.0,352.0,11.04930356,6.561677419999999,0.76581912
3785.0,352.0,10.984751630000002,6.52395666,0.69655181
3786.0,352.0,10.92651497,6.474846029999998,0.6431882
3787.0,352.0,10.901592860000001,6.44408168,0.58481192
3788.0,352.0,10.90675971,6.432859259999997,0.50314736
3789.0,352.0,10.92018555,6.440978269999999,0.4039169
3790.0,352.0,10.92553419,6.4353259099999995,0.32170829
3791.0,352.0,10.91732814,6.392395279999999,0.27391843
3792.0,352.0,10.9053482,6.33361438,0.23803342
3793.0,352.0,10.88865701,6.3162049200000006,0.17474339
3794.0,352.0,10.88782529,6.273881239999998,0.10171699
3795.0,352.0,10.882181899999999,6.256925389999999,-0.01292899
3796.0,457.0,11.041440259999998,4.38722727,1.5758107
3797.0,457.0,11.061615799999998,4.322108609999999,1.5777284
3798.0,457.0,11.06713598,4.296724529999999,1.57263637
3799.0,457.0,11.043452559999999,4.31098555,1.53249937
3800.0,457.0,11.019729129999998,4.33724282,1.50049184
3801.0,457.0,11.020240999999999,4.367485409999999,1.47913391
3802.0,457.0,11.033991239999999,4.390492239999999,1.4823272
3803.0,457.0,11.015765039999998,4.38944676,1.46654507
3804.0,457.0,10.957723479999999,4.369714669999999,1.44855358
3805.0,457.0,10.90883745,4.34532435,1.48416476
3806.0,457.0,10.907469070000001,4.3198634899999995,1.56666543
3807.0,457.0,10.907931429999998,4.279089409999999,1.65174655
3808.0,457.0,10.86435912,4.2284918099999995,1.71117357
3809.0,457.0,10.79556045,4.178648729999999,1.75738859
3810.0,457.0,10.757877139999998,4.157772189999999,1.8060734
3811.0,457.0,10.774171459999998,4.148602799999999,1.86031378
3812.0,457.0,10.795588200000001,4.107214689999999,1.91226389
3813.0,457.0,10.786220570000001,4.03706538,1.94197633
3814.0,457.0,10.74624879,3.961620419999999,1.98094023
3815.0,457.0,10.715808159999998,3.90730576,2.01846269
3816.0,457.0,10.702342699999999,3.86597551,2.03898566
3817.0,457.0,10.710030889999999,3.84324466,2.06513482
3818.0,457.0,10.73202341,3.8469912199999996,2.08748946
3819.0,457.0,10.75631925,3.8756521499999987,2.08637868
3820.0,457.0,10.78326908,3.90209209,2.07894258
3821.0,457.0,10.798706450000001,3.9240616,2.07081144
3822.0,457.0,10.813272089999998,3.9459934399999987,2.04846977
3823.0,457.0,10.82225755,3.9429821599999997,2.00219717
3824.0,457.0,10.832600620000001,3.90931984,1.91457619
3825.0,457.0,10.843938569999999,3.90333869,1.82820819
3826.0,457.0,10.86361225,3.926795519999999,1.75710347
3827.0,457.0,10.882703499999998,3.91979025,1.71289195
3828.0,457.0,10.90489654,3.8732375599999997,1.67382692
3829.0,457.0,10.909613199999999,3.8139341799999986,1.60767871
3830.0,457.0,10.90601779,3.756704579999999,1.53776718
3831.0,457.0,10.9219629,3.7099591499999995,1.50741306
3832.0,457.0,10.974847180000001,3.6868648099999994,1.52571785
3833.0,457.0,11.03395248,3.662615149999999,1.54528497
3834.0,457.0,11.045236410000001,3.6162239599999992,1.51618877
3835.0,457.0,11.04220364,3.559775479999999,1.44215139
3836.0,457.0,11.04066469,3.528499159999999,1.36604626
3837.0,457.0,11.05236838,3.5201826,1.30352833
3838.0,457.0,11.073475160000001,3.4979286599999995,1.24193113
3839.0,457.0,11.117840609999998,3.461378119999999,1.19401108
3840.0,457.0,11.16385872,3.417576259999999,1.15385118
3841.0,457.0,11.214229,3.3852414999999993,1.12159559
3842.0,457.0,11.261734269999998,3.3778710499999995,1.0716476
3843.0,457.0,11.293442419999998,3.371533829999999,1.01036582
3844.0,457.0,11.297151790000001,3.3628399899999994,0.94980334
3845.0,457.0,11.28681409,3.348904489999999,0.88270665
3846.0,457.0,11.27801551,3.34778848,0.84129322
3847.0,457.0,11.289035639999998,3.37473666,0.84504311
3848.0,457.0,11.29939306,3.4187691200000003,0.88906146
3849.0,457.0,11.265246909999998,3.4523715900000003,0.94513982
3850.0,457.0,11.19869989,3.4756077199999993,0.98484881
3851.0,457.0,11.1338085,3.4942992200000003,1.01799826
3852.0,457.0,11.081069079999999,3.5304190099999992,1.05833844
3853.0,457.0,11.020729320000001,3.566057599999999,1.10518396
3854.0,457.0,10.946462069999999,3.594722859999999,1.11788976
3855.0,457.0,10.8734215,3.63283878,1.10380783
3856.0,457.0,10.808398059999998,3.694316579999999,1.07952231
3857.0,457.0,10.74847432,3.77184763,1.07909728
3858.0,457.0,10.69311141,3.8373978399999995,1.10180435
3859.0,457.0,10.65190089,3.88448361,1.14276775
3860.0,457.0,10.62705445,3.9298706799999987,1.18461896
3861.0,457.0,10.592701510000001,4.000271189999999,1.20746818
3862.0,457.0,10.558307329999998,4.082189099999999,1.21332785
3863.0,457.0,10.521204659999999,4.156834679999999,1.21879869
3864.0,457.0,10.478934849999998,4.2186682,1.24887811
3865.0,457.0,10.4054969,4.256940219999999,1.2880068
3866.0,457.0,10.31712056,4.25797818,1.30831068
3867.0,457.0,10.233951359999999,4.2396061199999995,1.29173626
3868.0,457.0,10.17288537,4.208492719999999,1.26052608
3869.0,457.0,10.1413379,4.166414609999999,1.24768509
3870.0,457.0,10.116538120000001,4.113961209999999,1.2619736
3871.0,457.0,10.088384040000001,4.079345799999999,1.31196387
3872.0,457.0,10.04956074,4.08253019,1.35676899
3873.0,457.0,10.021339349999998,4.079278069999999,1.39183868
3874.0,457.0,10.004910209999998,4.049309299999999,1.42512752
3875.0,457.0,9.998641769999999,3.9988002399999996,1.45724937
3876.0,457.0,9.98937088,3.963559589999999,1.46785778
3877.0,457.0,9.985856590000001,3.9229659100000003,1.45505501
3878.0,457.0,9.985990999999999,3.8819669799999996,1.43696685
3879.0,457.0,9.9786593,3.869124489999999,1.41765515
3880.0,457.0,9.983257850000001,3.8784243899999993,1.41414428
3881.0,457.0,9.98996967,3.894070489999999,1.44196846
3882.0,457.0,9.985915639999998,3.8970384199999994,1.47374525
3883.0,457.0,10.012467520000001,3.8877187399999986,1.49782786
3884.0,457.0,10.059833659999999,3.8827281099999986,1.48905648
3885.0,457.0,10.10016573,3.89581061,1.45174651
3886.0,457.0,10.123107139999998,3.8920946999999995,1.40383098
3887.0,457.0,10.132513329999998,3.8605541799999994,1.35034891
3888.0,457.0,10.13091532,3.829226929999999,1.30551636
3889.0,457.0,10.110732819999999,3.8297861500000003,1.27466049
3890.0,457.0,10.074440339999999,3.8454491500000003,1.29273765
3891.0,457.0,10.02365954,3.8775274799999995,1.33553538
3892.0,457.0,10.00285127,3.93027936,1.39033305
3893.0,457.0,10.010397229999999,3.997509879999999,1.43619493
3894.0,457.0,10.03299616,4.07346287,1.45878824
3895.0,457.0,10.06224457,4.1346902,1.44770851
3896.0,457.0,10.09639053,4.15896538,1.42745904
3897.0,457.0,10.11915659,4.13838485,1.41455793
3898.0,457.0,10.126803129999999,4.10146997,1.40308885
3899.0,457.0,10.12634397,4.07997207,1.40915594
3900.0,457.0,10.120673230000001,4.11764204,1.45158765
3901.0,457.0,10.09671642,4.19195938,1.52624248
3902.0,457.0,10.05760871,4.26749285,1.59586897
3903.0,457.0,10.04833576,4.32419728,1.62125444
3904.0,457.0,10.071918059999998,4.364601819999999,1.62602238
3905.0,457.0,10.109038989999998,4.37680769,1.62817149
3906.0,457.0,10.150231909999999,4.36583602,1.60471351
3907.0,457.0,10.19766096,4.349592059999999,1.58052891
3908.0,457.0,10.253599170000001,4.35274693,1.58206496
3909.0,457.0,10.285964499999999,4.3882205899999995,1.61225284
3910.0,457.0,10.26400812,4.4349437,1.65236216
3911.0,457.0,10.227278769999998,4.485655229999999,1.69939381
3912.0,457.0,10.220503489999999,4.53792713,1.75312229
3913.0,457.0,10.24058526,4.567333,1.77337599
3914.0,457.0,10.278995120000001,4.57028895,1.76601569
3915.0,457.0,10.33331352,4.569219239999999,1.74284676
3916.0,457.0,10.396910299999998,4.57392349,1.7336443
3917.0,457.0,10.444626249999999,4.568456489999999,1.72653146
3918.0,457.0,10.443928620000001,4.553467789999999,1.717499
3919.0,457.0,10.4081781,4.55471305,1.7085062
3920.0,457.0,10.380024259999999,4.588186,1.69996961
3921.0,457.0,10.37042713,4.610325169999999,1.69895471
3922.0,457.0,10.37186569,4.59720147,1.71783533
3923.0,457.0,10.37751141,4.5673121299999995,1.75549244
3924.0,457.0,10.38987264,4.556038539999999,1.81233218
3925.0,457.0,10.41510464,4.56270911,1.88539903
3926.0,457.0,10.438092349999998,4.554953469999999,1.96136469
3927.0,457.0,10.456122829999998,4.51075983,2.02612517
3928.0,457.0,10.487700740000001,4.475962379999999,2.07027587
3929.0,457.0,10.52843394,4.470525819999999,2.09780057
3930.0,457.0,10.556014479999998,4.45607613,2.10637548
3931.0,457.0,10.569130989999998,4.42971159,2.11821798
3932.0,457.0,10.577319970000001,4.414221659999999,2.16018932
3933.0,457.0,10.59232777,4.416806299999999,2.22140205
3934.0,457.0,10.62092935,4.436121119999999,2.27847155
3935.0,457.0,10.6812961,4.46171562,2.31433199
3936.0,457.0,10.748397180000001,4.481710999999999,2.32932278
3937.0,457.0,10.802711500000001,4.48422774,2.33797865
3938.0,457.0,10.838272060000001,4.472626199999999,2.3682316
3939.0,457.0,10.86101523,4.44718617,2.41562279
3940.0,457.0,10.8977453,4.384256929999999,2.45047407
3941.0,457.0,10.941084579999998,4.28639375,2.46109042
3942.0,457.0,10.960861600000001,4.182686539999999,2.46447189
3943.0,457.0,10.94687759,4.09077428,2.465746
3944.0,457.0,10.920141730000001,4.01502822,2.46044873
3945.0,457.0,10.879695989999998,3.945457789999999,2.4465985
3946.0,457.0,10.82047369,3.9079480999999987,2.42450717
3947.0,457.0,10.7519301,3.91048288,2.40445438
3948.0,457.0,10.69537111,3.9418094999999997,2.41744668
3949.0,457.0,10.65224251,3.9716508800000003,2.46115487
3950.0,457.0,10.614321829999998,3.9842823000000003,2.49996658
3951.0,457.0,10.58064977,3.9660227799999994,2.51729063
3952.0,457.0,10.548336800000001,3.9406627599999986,2.49407613
3953.0,457.0,10.509891879999998,3.9341159599999997,2.4455009
3954.0,457.0,10.46056724,3.9501648599999992,2.40085906
3955.0,457.0,10.419637089999998,3.97636885,2.37738235
3956.0,457.0,10.394925659999998,4.0095294,2.36152725
3957.0,457.0,10.365442980000001,4.05512203,2.35363453
3958.0,457.0,10.332708400000001,4.12124906,2.35866505
3959.0,457.0,10.324922,4.191490099999999,2.38020966
3960.0,457.0,10.327623710000001,4.239811869999999,2.39775004
3961.0,457.0,10.28949437,4.250465819999999,2.40303833
